vehicle_id,service_date,season,ambient_temp,vehicle_age,mileage,missed_services,service_type,failure_occurred,failure_type,failure_severity,parts_replaced,service_cost
V9,2025-05-15,Spring,29.8,16,211004,0,Corrective,1,Brake Disc Warp,Medium,Brake Disc,45.6
V9,2025-11-26,Autumn,36.9,16,217887,0,Corrective,1,Wheel Bearing Failure,Medium,Wheel Bearing,51.4
V9,2026-05-27,Spring,32.8,17,224311,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.1
V10,2017-07-26,Summer,42.1,0,9352,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.7
V10,2018-01-25,Winter,30.5,1,17660,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V10,2018-07-14,Summer,38.4,1,25378,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.6
V10,2018-12-27,Winter,24.9,1,32914,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.7
V10,2019-07-11,Summer,51.2,2,41812,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.6
V10,2020-01-20,Winter,18.8,3,50574,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.0
V10,2020-07-13,Summer,39.8,3,58519,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.8
V10,2021-01-16,Winter,19.1,4,67008,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.7
V10,2021-07-11,Summer,36.4,4,74998,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.8
V10,2022-01-02,Winter,18.6,5,82943,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.4
V10,2022-07-13,Summer,44.0,5,91659,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.5
V10,2023-01-08,Winter,23.5,6,99785,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.8
V10,2023-07-13,Summer,46.6,6,108229,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.2
V10,2024-01-18,Winter,23.4,7,116809,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V10,2024-07-02,Summer,37.1,7,124345,1,Skipped,0,None,None,None,0.0
V10,2025-01-29,Winter,25.2,8,133924,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.6
V10,2025-07-18,Summer,41.4,8,141642,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.6
V10,2026-01-14,Winter,26.9,9,149814,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.3
V10,2026-07-19,Summer,48.3,9,158258,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.0
V11,2016-07-18,Summer,43.7,0,7044,1,Skipped,0,None,None,None,0.0
V11,2017-01-14,Winter,24.5,1,13416,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.5
V11,2017-07-01,Summer,37.7,1,19363,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.5
V11,2017-12-24,Winter,24.6,1,25593,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.1
V11,2018-06-11,Summer,38.2,2,31575,1,Skipped,0,None,None,None,0.0
V11,2018-12-01,Winter,26.1,2,37699,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.2
V11,2019-06-12,Summer,41.5,3,44531,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.6
V11,2019-11-25,Autumn,30.0,3,50407,1,Skipped,0,None,None,None,0.0
V11,2020-06-02,Summer,45.0,4,57133,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.2
V11,2020-12-06,Winter,12.4,4,63752,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.2
V11,2021-06-04,Summer,41.2,5,70124,1,Skipped,0,None,None,None,0.0
V11,2021-11-24,Autumn,34.1,5,76248,2,Skipped,0,None,None,None,0.0
V11,2022-05-30,Spring,26.9,6,82867,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.7
V11,2022-11-17,Autumn,23.9,6,88920,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.0
V11,2023-05-16,Spring,28.8,7,95292,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.5
V11,2023-11-08,Autumn,30.6,7,101522,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.1
V11,2024-04-22,Spring,29.7,8,107398,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.1
V11,2024-10-15,Autumn,33.4,8,113628,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.4
V11,2025-03-30,Spring,29.3,9,119504,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.7
V11,2025-09-25,Autumn,29.1,9,125840,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.6
V11,2026-03-10,Spring,28.4,10,131716,1,Skipped,0,None,None,None,0.0
V12,2016-06-15,Summer,43.9,0,5859,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.9
V12,2016-11-28,Autumn,37.3,0,11718,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.6
V12,2017-05-31,Spring,28.0,1,18213,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.5
V12,2017-11-13,Autumn,40.3,1,24072,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.8
V12,2018-05-11,Spring,27.1,2,30390,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.8
V12,2018-11-04,Autumn,33.0,2,36638,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V12,2019-05-03,Spring,32.8,3,42991,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.8
V12,2019-10-16,Autumn,27.4,3,48850,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V12,2020-04-12,Spring,27.7,4,55168,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.7
V12,2020-10-25,Autumn,33.4,4,62086,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.0
V12,2021-04-12,Spring,41.3,5,68051,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.3
V12,2021-09-29,Autumn,35.6,5,74051,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.7
V12,2022-03-31,Spring,39.2,6,80510,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.2
V12,2022-09-22,Autumn,33.4,6,86687,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.8
V12,2023-04-08,Spring,27.8,7,93676,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.5
V12,2023-10-15,Autumn,31.6,7,100382,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.0
V12,2024-04-24,Spring,24.9,8,107159,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.9
V12,2024-10-26,Autumn,35.4,8,113689,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.1
V12,2025-05-17,Spring,27.0,9,120854,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.4
V12,2025-11-15,Autumn,37.1,9,127278,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.2
V12,2026-05-30,Spring,31.7,10,134196,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.6
V13,2017-06-16,Summer,40.8,0,7038,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.2
V13,2017-11-29,Autumn,34.7,0,14076,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.0
V13,2018-06-04,Summer,36.4,1,22004,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.2
V13,2018-12-29,Winter,24.9,1,30823,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.6
V13,2019-06-26,Summer,39.3,2,38412,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V13,2019-12-15,Winter,27.7,2,45704,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.8
V13,2020-06-12,Summer,43.0,3,53336,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.2
V13,2020-12-24,Winter,20.3,3,61604,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.9
V13,2021-07-07,Summer,38.3,4,69872,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.1
V13,2022-01-03,Winter,20.9,5,77504,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.2
V13,2022-07-14,Summer,33.3,5,85644,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.1
V13,2023-01-11,Winter,19.4,6,93318,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.0
V13,2023-07-11,Summer,47.7,6,100992,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.3
V13,2024-01-11,Winter,21.3,7,108793,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.0
V13,2024-08-09,Summer,44.3,7,117739,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.9
V13,2025-02-16,Winter,20.8,8,125837,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.7
V13,2025-09-02,Autumn,26.1,8,134232,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.6
V13,2026-03-02,Spring,24.4,9,141906,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.7
V14,2020-06-24,Summer,49.5,0,3657,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.6
V14,2020-12-31,Winter,21.4,0,7627,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.0
V14,2021-06-28,Summer,41.6,1,11368,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.5
V14,2021-12-12,Winter,25.6,1,14858,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.4
V14,2022-06-09,Summer,34.7,2,18599,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.1
V14,2022-11-23,Autumn,32.3,2,22089,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.4
V14,2023-05-12,Spring,25.7,3,25641,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.3
V14,2023-11-02,Autumn,27.0,3,29277,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.4
V14,2024-04-19,Spring,32.0,4,32809,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.8
V14,2024-10-20,Autumn,17.0,4,36654,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.7
V14,2025-05-17,Spring,21.7,5,41022,1,Skipped,0,None,None,None,0.0
V14,2025-10-30,Autumn,28.2,5,44491,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.4
V14,2026-04-14,Spring,34.7,6,47960,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.8
V15,2021-06-25,Summer,48.5,0,3990,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.4
V15,2021-12-08,Winter,20.0,0,7774,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.4
V15,2022-06-12,Summer,34.7,1,12014,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.8
V15,2022-12-26,Winter,15.4,1,16505,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.9
V15,2023-06-13,Summer,45.1,2,20358,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.3
V15,2023-12-25,Winter,26.6,2,24804,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.6
V15,2024-06-27,Summer,38.3,3,29022,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.2
V15,2024-12-20,Winter,21.1,3,33034,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.2
V15,2025-07-08,Summer,38.5,4,37594,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.0
V15,2026-01-04,Winter,20.0,5,41698,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.0
V15,2026-07-16,Summer,41.0,5,46098,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.0
V16,2010-07-07,Summer,35.9,0,6432,1,Skipped,0,None,None,None,0.0
V16,2010-12-20,Winter,21.1,0,12142,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.8
V16,2011-06-26,Summer,39.4,1,18609,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.9
V16,2012-01-15,Winter,23.2,2,25592,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.7
V16,2012-07-09,Summer,48.7,2,31646,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.1
V16,2013-01-19,Winter,34.3,3,38319,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.9
V16,2013-07-28,Summer,36.8,3,44855,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.4
V16,2014-01-16,Winter,21.2,4,50771,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.5
V16,2014-07-21,Summer,41.5,4,57169,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.9
V16,2015-01-04,Winter,20.5,5,62913,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.8
V16,2015-06-24,Summer,45.1,5,68795,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.8
V16,2016-01-03,Winter,15.1,6,75434,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.5
V16,2016-07-22,Summer,44.2,6,82348,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.8
V16,2017-01-12,Winter,27.8,7,88333,0,Preventive,0,None,None,"Oil Filter,Engine Oil",30.0
V16,2017-06-27,Summer,34.7,7,94043,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.6
V16,2018-01-16,Winter,30.8,8,101026,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.9
V16,2018-07-27,Summer,48.7,8,107630,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.9
V16,2019-02-01,Winter,26.6,9,114131,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.6
V16,2019-08-09,Summer,49.1,9,120632,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.7
V16,2020-02-06,Winter,20.7,10,126858,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.4
V16,2020-08-03,Summer,38.4,10,133015,0,Corrective,1,Oil Leak,Low,"Oil Seal,Gasket",53.3
V16,2021-02-14,Winter,21.6,11,139723,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.9
V16,2021-08-14,Summer,36.4,11,145949,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.3
V16,2022-02-05,Winter,22.8,12,151969,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.3
V16,2022-07-21,Summer,49.1,12,157679,0,Corrective,1,Brake Pad Wear,Low,Brake Pads,42.5
V16,2023-01-10,Winter,26.8,13,163630,0,Corrective,1,Wheel Alignment Issue,Low,Alignment Service,16.4
V16,2023-07-23,Summer,48.8,13,170303,0,Corrective,1,Tire Wear,Low,Tire,48.4
V16,2024-02-03,Winter,21.9,14,177011,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.1
V16,2024-07-29,Summer,36.3,14,183099,0,Corrective,1,Brake Pad Wear,Low,Brake Pads,38.2
V16,2025-01-19,Winter,21.1,15,189084,0,Corrective,1,Tire Wear,Low,Tire,54.1
V16,2025-07-13,Summer,44.8,15,195104,0,Emergency,1,AC Compressor Failure,Medium,AC Compressor,189.7
V16,2025-12-31,Winter,21.1,15,200986,0,Corrective,1,Clutch Wear,Low,Clutch Kit,169.3
V16,2026-07-27,Summer,43.3,16,208141,0,Corrective,1,Shock Absorber Wear,Medium,Shock Absorber,73.6
V17,2019-07-21,Summer,33.7,0,6009,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.0
V17,2020-01-03,Winter,21.9,1,10972,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V17,2020-07-16,Summer,42.9,1,16802,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V17,2021-01-01,Winter,23.7,2,21855,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.6
V17,2021-07-07,Summer,46.9,2,27446,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.5
V17,2021-12-25,Winter,22.1,2,32558,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.9
V17,2022-07-04,Summer,35.3,3,38268,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.0
V17,2023-01-12,Winter,18.2,4,44008,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.7
V17,2023-08-03,Summer,38.5,4,50077,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.1
V17,2024-02-10,Winter,23.4,5,55787,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.3
V17,2024-08-08,Summer,34.6,5,61169,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.9
V17,2025-01-21,Winter,19.3,6,66132,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.7
V17,2025-07-06,Summer,41.7,6,71095,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.5
V17,2026-01-07,Winter,23.2,7,76626,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.3
V17,2026-06-22,Summer,48.0,7,81589,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.8
V18,2018-06-30,Summer,44.6,0,7758,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.2
V18,2018-12-15,Winter,29.2,0,14998,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.7
V18,2019-05-30,Spring,29.2,1,22152,1,Skipped,0,None,None,None,0.0
V18,2019-11-16,Autumn,26.5,1,29479,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.8
V18,2020-05-23,Spring,24.7,2,37624,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.0
V18,2020-11-27,Autumn,34.9,2,45726,1,Skipped,0,None,None,None,0.0
V18,2021-05-27,Spring,30.2,3,53527,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.9
V18,2021-11-19,Autumn,30.6,3,61112,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.4
V18,2022-05-04,Spring,32.9,4,68266,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.6
V18,2022-10-17,Autumn,29.0,4,75420,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.9
V18,2023-04-14,Spring,23.7,5,83134,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.3
V18,2023-10-18,Autumn,29.9,5,91193,1,Skipped,0,None,None,None,0.0
V18,2024-04-26,Spring,30.1,6,99425,2,Skipped,0,None,None,None,0.0
V18,2024-11-01,Autumn,37.1,6,107570,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.0
V18,2025-05-07,Spring,35.5,7,115629,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.6
V18,2025-12-03,Winter,19.8,7,124680,1,Skipped,0,None,None,None,0.0
V18,2026-05-18,Spring,29.5,8,131834,2,Skipped,0,None,None,None,0.0
V19,2015-06-16,Summer,48.3,0,5129,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.1
V19,2015-11-29,Autumn,26.8,0,10258,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.0
V19,2016-06-19,Summer,30.3,1,16530,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.7
V19,2016-12-20,Winter,24.1,1,22215,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.9
V19,2017-06-20,Summer,42.7,2,27838,1,Skipped,0,None,None,None,0.0
V19,2018-01-08,Winter,22.0,3,34079,2,Skipped,0,None,None,None,0.0
V19,2018-07-28,Summer,36.1,3,40289,3,Skipped,0,None,None,None,0.0
V19,2019-01-26,Winter,23.4,4,45912,4,Skipped,0,None,None,None,0.0
V19,2019-08-04,Summer,38.1,4,51783,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.8
V19,2020-02-11,Winter,21.0,5,57684,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V19,2020-07-30,Summer,41.9,5,62937,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.9
V19,2021-02-05,Winter,21.1,6,68808,1,Skipped,0,None,None,None,0.0
V19,2021-07-23,Summer,49.8,6,73999,2,Skipped,0,None,None,None,0.0
V19,2022-02-03,Winter,16.1,7,80024,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.2
V19,2022-09-02,Autumn,31.3,7,86543,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.0
V19,2023-02-20,Winter,21.3,8,91826,1,Skipped,0,None,None,None,0.0
V19,2023-08-16,Summer,47.6,8,97295,0,Corrective,1,Control Arm Failure,Medium,Control Arm,75.8
V19,2024-02-06,Winter,22.4,9,102671,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.8
V19,2024-07-28,Summer,44.5,9,108016,0,Corrective,1,Tire Wear,Low,Tire,52.9
V19,2025-02-02,Winter,23.1,10,113856,1,Skipped,0,None,None,None,0.0
V19,2025-07-18,Summer,36.9,10,118985,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.3
V19,2026-01-18,Winter,22.8,11,124670,0,Emergency,1,AC Compressor Failure,Medium,AC Compressor,213.5
V19,2026-07-03,Summer,36.2,11,129799,0,Corrective,1,Wheel Bearing Failure,Medium,Wheel Bearing,53.0
V20,2011-07-22,Summer,38.9,0,5231,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V20,2012-01-04,Winter,17.5,1,9530,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.0
V20,2012-06-18,Summer,52.0,1,13829,1,Skipped,0,None,None,None,0.0
V20,2012-12-09,Winter,24.8,1,18335,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.9
V20,2013-06-11,Summer,38.5,2,23100,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.5
V20,2013-12-06,Winter,22.3,2,27710,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.1
V20,2014-07-05,Summer,32.3,3,33174,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.4
V20,2014-12-18,Winter,23.5,3,37473,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V20,2015-06-16,Summer,44.6,4,42135,1,Skipped,0,None,None,None,0.0
V20,2015-12-06,Winter,26.5,4,46615,2,Skipped,0,None,None,None,0.0
V20,2016-06-18,Summer,43.3,5,51665,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.5
V20,2016-12-05,Winter,22.7,5,56068,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.2
V20,2017-05-29,Spring,24.8,6,60600,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.8
V20,2017-12-06,Winter,24.4,6,65546,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.3
V20,2018-05-26,Spring,24.5,7,69974,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.1
V20,2018-12-09,Winter,20.3,7,75076,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.1
V20,2019-06-26,Summer,46.7,8,80230,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.7
V20,2019-12-09,Winter,21.6,8,84529,1,Skipped,0,None,None,None,0.0
V20,2020-06-09,Summer,40.6,9,89268,2,Skipped,0,None,None,None,0.0
V20,2020-12-03,Winter,19.8,9,93852,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.0
V20,2021-06-17,Summer,45.2,10,98928,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.7
V20,2021-12-17,Winter,19.3,10,103667,0,Emergency,1,Tire Blowout,High,Tire,51.3
V20,2022-06-09,Summer,53.8,11,108173,0,Emergency,1,Shock Absorber Wear,Medium,Shock Absorber,77.8
V20,2022-12-17,Winter,26.7,11,113119,0,Emergency,1,Shock Absorber Wear,Medium,Shock Absorber,67.7
V20,2023-07-04,Summer,47.6,12,118273,0,Corrective,1,Wheel Bearing Failure,Medium,Wheel Bearing,58.6
V20,2023-12-17,Winter,22.6,12,122572,0,Corrective,1,Tire Wear,Low,Tire,48.0
V20,2024-06-02,Summer,41.2,13,126923,0,Corrective,1,Wheel Alignment Issue,Low,Alignment Service,16.5
V20,2024-12-02,Winter,17.2,13,131662,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.3
V20,2025-06-08,Summer,41.3,14,136531,0,Corrective,1,Oil Leak,Low,"Oil Seal,Gasket",55.9
V20,2025-11-28,Autumn,26.8,14,141011,0,Corrective,1,Brake Disc Warp,Medium,Brake Disc,45.8
V20,2026-05-24,Spring,28.6,15,145595,0,Emergency,1,Engine Overheating,High,"Radiator,Coolant Pump,Thermostat",174.9
V21,2011-07-03,Summer,41.6,0,10010,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.2
V21,2012-01-10,Winter,24.7,1,20457,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.3
V21,2012-07-30,Summer,44.2,1,31506,1,Skipped,0,None,None,None,0.0
V21,2013-01-21,Winter,23.8,2,41078,0,Preventive,0,None,None,"Oil Filter,Engine Oil",30.0
V21,2013-07-06,Summer,33.4,2,50158,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.9
V21,2014-01-13,Winter,25.9,3,60605,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.3
V21,2014-07-09,Summer,37.3,3,70286,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.5
V21,2015-01-03,Winter,21.0,4,80022,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.5
V21,2015-06-18,Summer,37.8,4,89102,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.9
V21,2015-12-21,Winter,25.0,4,99276,1,Skipped,0,None,None,None,0.0
V21,2016-06-05,Summer,46.3,5,108410,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.6
V21,2016-11-19,Autumn,22.5,5,117544,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.3
V21,2017-05-11,Spring,30.2,6,127007,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.3
V21,2017-10-30,Autumn,34.1,6,136415,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.2
V21,2018-05-08,Spring,23.3,7,146808,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.1
V21,2018-10-27,Autumn,35.0,7,156216,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.8
V21,2019-04-29,Spring,29.2,8,166280,1,Skipped,0,None,None,None,0.0
V21,2019-11-22,Autumn,31.1,8,177602,0,Corrective,1,Starter Motor Failure,Medium,Starter Motor,88.1
V21,2020-05-06,Spring,29.8,9,186682,0,Corrective,1,Tire Wear,Low,Tire,48.2
V21,2020-10-31,Autumn,32.4,9,196418,0,Corrective,1,Brake Pad Wear,Low,Brake Pads,36.8
V21,2021-04-19,Spring,35.2,10,205717,0,Emergency,1,Radiator Leak,Medium,Radiator,98.7
V21,2021-10-13,Autumn,31.9,10,215398,0,Corrective,1,Clutch Wear,Low,Clutch Kit,180.9
V21,2022-04-12,Spring,20.6,11,225298,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.1
V21,2022-09-27,Autumn,24.3,11,234487,0,Corrective,1,AC Compressor Failure,Medium,AC Compressor,202.8
V21,2023-04-03,Spring,34.9,12,244770,1,Skipped,0,None,None,None,0.0
V21,2023-09-27,Autumn,28.2,12,254451,0,Corrective,1,Starter Motor Failure,Medium,Starter Motor,82.0
V21,2024-03-20,Spring,27.6,13,264023,0,Corrective,1,Brake Disc Warp,Medium,Brake Disc,39.9
V21,2024-09-02,Autumn,28.9,13,273103,0,Corrective,1,Coolant Pump Failure,Medium,Coolant Pump,62.8
V21,2025-03-04,Spring,32.7,14,283113,0,Corrective,1,Clutch Wear,Low,Clutch Kit,169.8
V21,2025-09-11,Autumn,28.8,14,293560,0,Emergency,1,Brake Fluid Leak,High,"Brake Hose,Brake Fluid",27.8
V21,2026-03-17,Spring,27.9,15,303788,0,Emergency,1,Tire Blowout,High,Tire,45.3
V22,2012-06-15,Summer,33.0,0,6258,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.8
V22,2012-11-28,Autumn,31.4,0,12516,1,Skipped,0,None,None,None,0.0
V22,2013-05-22,Spring,30.5,1,19113,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.6
